driver_id,booking_id,source,reason_code,additional_info
NA,56cf46d9-d1df-4e34-af53-b275ec695800,ByUser,NA,NA
f2ae1ea8-ad8d-4e18-97c3-d2f7c8c4ee58,72aed5b8-dc95-4afe-be92-f65e3cdded60,ByDriver,NOT_REACHABLE,Customer not reachable.
f0aa240c-bc76-4f7a-a3e7-363e37b8a87d,62b48f25-24c0-452a-85bb-c0116159eb20,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,7d88ee06-512f-484b-8412-13915fe3bd25,ByUser,NA,NA
1d76ded9-ac25-4860-920f-51d69df920e8,071fea11-1e83-4a32-b371-77431690b864,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,9096f4a4-d137-484d-9962-1c4c923e779f,ByUser,NA,NA
384eee22-4dd4-4aae-9172-80c0c59b2372,a07343d0-88d1-4be6-b5a9-e60114ec69c4,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,69a419f9-519a-4d1c-bd5a-29d25039c1ad,ByUser,NA,NA
215b5ade-04c6-4acd-979e-a035cc3efb50,1b156f75-7bb5-4f95-bbe4-a13a3f6123f6,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,a32b50e5-a24a-43e2-82ee-85db8bfee5a8,ByUser,NA,NA
NA,46f4053d-6759-4816-823d-b1ce2f217053,ByUser,NA,NA
NA,74babe4f-5fea-4b01-944b-7413cdcf1755,ByUser,NA,NA
0f6b97aa-c8d5-4cc9-8d79-07ac64ae9704,47160b30-317d-46a9-be2e-2f85bca05fcd,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
NA,bc974a7d-b71a-4c7e-a4ae-3bb0c0519b52,ByUser,NA,NA
04e13a24-30d5-4465-81e0-2c7dfa7c4eb3,b38ac1a4-84b9-4c05-9d27-09159a26b791,ByDriver,EXCESS_LUGGAGE,Excess luggage.
263319ed-1612-42b2-b1ee-087bb5c34c10,8eb9d586-1c12-4087-8943-3bdd16d232d7,ByDriver,NOT_REACHABLE,Customer not reachable.
9aab5644-3982-408b-96d3-351622a7ea13,6b38912c-7f1e-4070-970b-83c29938baa8,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,e5aa4013-8a0e-454c-aa53-5d0d655d56fe,ByUser,NA,NA
NA,82cbb8f3-643a-4cff-9c36-0414885e513c,ByUser,NA,NA
NA,75a8f672-8fab-4201-98a3-f05439c3abdb,ByUser,NA,NA
5d47be96-dfd8-4188-bc1c-577a76fdc2ea,75b90809-4466-4698-9d2e-6eab256f7def,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,82b58694-9bc7-41cc-b629-3888e5e4fd46,ByUser,NA,NA
9c304c32-1b1a-4669-ab08-f5571a1847be,a59661a5-343d-406f-9922-5127023633d1,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,1b1abf55-413c-4875-82ca-59fb0494d916,ByUser,NA,NA
3d3c00f6-3088-4f10-b264-cb83c77457b6,4a6a61ea-7ac4-477b-be58-4b9c13fddcc6,ByDriver,OTHER,NA
NA,e2b2989e-280e-4168-aa77-96bd4b8b9ff3,ByUser,NA,NA
NA,300527b0-4c30-4e50-a860-801386d2d21b,ByUser,NA,NA
NA,a0c3a450-a065-450a-a78f-7dcf9e5e54f6,ByUser,NA,NA
NA,ec7e1c02-63e4-4dec-b96d-96caa334e5c2,ByUser,NA,NA
e372f2aa-06b9-4e83-b62e-8d0cf14d3cb0,8850b811-f3b7-45d7-9435-f493ca14474f,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,f18b5fe4-ba13-4e4d-b7f1-30941b042775,ByUser,NA,NA
NA,91ef1196-dd6b-4b43-b421-5ca6f1c1e882,ByUser,NA,NA
f5073289-d12b-4a00-8535-3608c966ba2f,beeeb8c1-762b-4f35-be13-e371b486aaae,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
8325c01b-e060-4dc4-b6b7-24ca46550df7,568581b5-c6ae-40e9-9bdc-abcde8b0896f,ByDriver,VEHICLE_ISSUE,Vehicle issue.
abeaea69-a2ad-4f3e-a8a2-4732c31111ca,f3f55d87-55e2-4de6-ad89-d9d68d519b34,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,d7bf5e11-3104-40af-9c71-f1fce4a3f676,ByUser,NA,NA
761d4104-1d2e-4caa-a022-ad398ece7743,ba5692a2-624e-4580-ae5a-97987d20723d,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,d785ad23-704b-447f-ba5e-64cf82e14315,ByUser,NA,NA
NA,d5c028a9-4129-4929-8f07-b7ee402f07d8,ByUser,NA,NA
2319283d-b2a1-433d-bc9b-451db77e37df,86112142-bbb4-4146-bf17-929527e616ea,ByDriver,NOT_REACHABLE,Customer not reachable.
82173396-64bb-4d3f-a7f1-c63536d506fc,147c94fd-1bae-4d4f-acd4-28b9c1f7608b,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
b80467ca-10ec-49e0-9634-8a417ac210bd,a1968c14-1d05-42bd-b742-0ab8076410a3,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,366da451-611d-41df-a357-278198981dfb,ByUser,NA,NA
a8dda349-ae20-4870-aafe-bf9c2500fb8d,9a0b66fa-5a7a-4628-a0cc-f645f06c29fb,ByDriver,VEHICLE_ISSUE,Vehicle issue.
b4f5c39c-cf6c-44f1-86ee-2023f9f1367c,37e76648-5b81-4b0f-ab35-814ddb9232bd,ByDriver,NOT_REACHABLE,Customer not reachable.
74780c91-8941-4e7f-877c-4e556aa6aa2f,3f01786c-d28b-46d6-b052-5807905cd142,ByDriver,NOT_REACHABLE,Customer not reachable.
f8a11cd4-e17a-4e48-9a23-128103e36e7a,3ba5d571-a8a0-410b-938e-eb758a4919de,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
78b7c82a-52c6-4f71-ac41-2293469fa6bc,5921d224-6693-4aee-9837-84f24b3d22bb,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
62a21891-e974-4f0e-8169-979701d1c172,1c5ee84e-57de-4632-83fd-1f6d8f6720b7,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
bfc6a449-4f9b-49ed-92ae-1c6e6d793517,ad5249e9-4c97-4f82-ba6e-49e149d1db31,ByDriver,VEHICLE_ISSUE,Vehicle issue.
ca1e847e-9d07-46db-aaed-e357d7b4e5a7,11db6d80-b408-41a3-8b76-5ebc3e9ce775,ByDriver,OTHER,NA
NA,8cd93c3e-3ecb-4288-b1e8-cbc206821e81,ByUser,NA,NA
cc05a6dc-62a2-4c49-9ad2-cbc693e92048,e1e7fc23-f687-4130-b1c0-b7dcda80b35d,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
e254e5fd-b413-4435-b5f7-96bd30e96264,74b19f55-604b-4d8e-a6ff-e495693c9756,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,39e174e9-e2e9-443c-8674-0783cd7af570,ByUser,NA,NA
f377123d-c1ae-40c3-b1da-0c6e6a20d42b,3b3ea230-72dd-4152-8057-8d5bfc18b392,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
ecb88752-9885-4453-a685-a907b31345b6,b7ec0039-7144-4bb1-9c06-c9bd4278b118,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
d6070dc2-0095-4635-960a-fc2189276c5e,e21a21f9-ba34-4b53-8161-a4f58f5f0bb1,ByDriver,VEHICLE_ISSUE,Vehicle issue.
436271ec-e83f-4d40-9deb-85faf24fbfbb,a92cc674-41db-4f4b-ab39-711968dd3562,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,909b4142-d7ea-4dd6-9151-b65fb3d03c48,ByUser,NA,NA
786dea73-3380-4d62-a95f-1f540601501e,6a99867a-dc03-408c-b4e3-a96ded702e09,ByDriver,NOT_REACHABLE,Customer not reachable.
951d1dd7-3ab8-4add-bb98-c4f9dddfde00,8c769f15-b7b2-43ef-aead-f33c6d5893ac,ByDriver,NOT_REACHABLE,Customer not reachable.
99454d81-c941-4fc0-91fe-404aead01991,58891a1c-d112-4030-85ed-ce02fcfee253,ByDriver,NOT_REACHABLE,Customer not reachable.
6484285a-6154-4120-af74-0aa26cda8186,433cf695-7f90-4d1e-a03d-4461841b2768,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,b5370a02-ee31-4cbd-82d6-1f6ff66ed8aa,ByUser,NA,NA
b81c9ff3-02f6-4e67-8b10-976e07cc361f,2bd5b5e8-57b3-41c1-a22b-dd2bb6b55013,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
c9fe284f-5427-4ad8-8be0-147e517f7f55,2aecc271-0fe2-4405-b792-0f1f5c001665,ByDriver,NOT_REACHABLE,Customer not reachable.
b1446311-5096-48a5-be51-47cc4f4cd544,a2a674c3-1e49-41fb-89c3-41583ad17ffb,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
35f2a379-28e3-4254-bd93-fa1ab10b0428,8a5117b3-20da-4e9d-8ac2-9b1170b4fc1c,ByDriver,OTHER,NA
NA,9eaaad0f-47c6-4d7f-89a1-c96e29ccd6d5,ByUser,NA,NA
b383cab7-5add-464b-aa2a-2fc89f7fc0cc,91f4c58c-3428-4189-8087-a79360875186,ByDriver,NOT_REACHABLE,Customer not reachable.
69f6bb8c-7bd4-4ac0-adaa-1b40569ea84c,0a8c70d1-c0bc-428c-932f-5d2544e1de17,ByDriver,OTHER,NA
ddf61d61-0907-4d73-bb84-4baa28a3113e,272586f5-a2f6-4810-80af-97d914bfc55a,ByDriver,VEHICLE_ISSUE,Vehicle issue.
6670f4f3-4214-426c-a7a5-a907b93bcca4,094aceaa-817d-4ecd-8763-a7541c887d2a,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,f923a326-2ad3-4fa2-9cda-b6089cb7f378,ByUser,NA,NA
NA,c9b9eb56-4f90-4307-a3b8-d100c7e820f7,ByUser,NA,NA
f2ae1ea8-ad8d-4e18-97c3-d2f7c8c4ee58,0bba1201-d1b1-47b8-9e9d-ef79b22d1da8,ByDriver,NOT_REACHABLE,Customer not reachable.
24f1c7cf-a89a-4a72-9e9d-e123f9c2d182,9cd46f40-c898-47e7-bb39-d92caeb95c3a,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,11e2e6d4-3c05-48a9-ae95-3c6387703b6c,ByUser,NA,NA
8fc561a8-de7b-486d-9456-d9e6fb2561cc,b5804a0f-1788-4f54-a788-65d02952c629,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,1c809afe-c174-42e0-b4c3-a9de4ce3f82e,ByUser,NA,NA
NA,f7fbf18d-6d0d-4a56-b60f-542640de44fb,ByUser,NA,NA
b233f7d5-cf1a-4efd-8db4-d60b08c28a4a,b61b92de-6a4f-47b1-8645-3d512fb52a0a,ByDriver,NOT_REACHABLE,Customer not reachable.
df4077ec-9c07-4c1d-aa3b-8193929c4ebf,4e76f3ff-4846-4cc8-bad7-676a58bfb006,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
b5b9938c-a576-4c03-b0a3-aec84fb556eb,b637a89b-a714-42ad-9df1-e795aa2bd0a9,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
8802a6f8-b5b7-469b-a172-21a4c91855d2,418350dc-3c55-45e1-8a30-05b8dde3d6fc,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
1aa5eceb-2cdd-49f8-b28c-d4f2af80847c,d3dd688a-cdf7-457f-80ff-ee375e21baa6,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
7dfc97be-b23e-4e0f-9781-0cfb067b514e,a45609e8-24dc-4a31-9e90-cf037e7a18f1,ByDriver,EXCESS_LUGGAGE,Excess luggage.
7e65e826-f2c1-45db-8b4a-c2e9e2b79630,abfdfb98-b06e-4609-93a0-bb70345040b5,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
1be0335d-1f48-4409-a055-2c4a341c92a5,543d66b7-cb3b-424d-8c16-1001ee048aac,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,ff1f0120-396f-45d9-9fc8-ac19102f19b1,ByUser,NA,NA
bcaa17b0-a105-4dd3-84e3-0fdf8567664b,ef45f93a-359e-4a60-a2fa-7103c01bbbca,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
6562ad6a-23db-49e7-99bb-0993beab018c,61312b29-4c72-4c49-af13-a138cd425dca,ByDriver,NOT_REACHABLE,Customer not reachable.
45d5b054-29ec-4700-881e-9951d391e3ec,6e12bd76-5aec-4b73-96e3-82d22186f9e7,ByDriver,EXCESS_LUGGAGE,Excess luggage.
b8e6600e-96e3-4245-b8fb-01d4ea302532,3af7838d-2c5f-4bad-886b-827720ea7822,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,2c267dab-1f05-4544-a594-2985e18b945c,ByUser,NA,NA
cc14084e-9f42-4382-ac34-8899b4cf4c8b,060c50de-766e-4346-92b6-f193121effe0,ByDriver,NOT_REACHABLE,Customer not reachable.
761d4104-1d2e-4caa-a022-ad398ece7743,b75f9e43-1b24-435a-9624-c61c1bc1db58,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,c5c3c4b1-8c7c-48b5-8255-ef4e55ea8b5d,ByUser,NA,NA
3b9bdfae-b21c-4313-8e16-0fa25f178ec2,a4d624da-44da-4af7-8963-c26faf446e21,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,40130834-edac-44a4-b493-9a8ad74bd92b,ByUser,NA,NA
NA,e07fe1c1-4c3b-46f1-afe0-19796eacdb39,ByUser,NA,NA
51db23ff-77b3-4e65-afe7-be23ff39c003,3badc287-8754-440b-8185-380878a04d28,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
cdce50c0-3e31-430e-8508-4819619ddc2d,eb5529eb-35c5-4655-98d4-73c8a754ac92,ByDriver,NOT_REACHABLE,Customer not reachable.
be91aecc-6e48-4ccb-a76d-a2d166177f76,adac2b37-03a8-40df-a758-75d687c3e8b0,ByDriver,VEHICLE_ISSUE,Vehicle issue.
4ad46208-d94e-4445-a47d-389a09c4a319,153f491c-f0c2-47e7-8148-1f9a5391641a,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
dbcf15ea-32e0-48e0-bfa9-f388e3e0bad9,0fe27efc-845e-4075-8cc2-742eec0a4f7a,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,68ef94b4-aba2-403e-930f-63325abd6fca,ByUser,NA,NA
NA,b06ab938-60f1-4599-9855-6aa4b2afe15c,ByUser,NA,NA
42d347ef-4a2a-4f04-9ea0-f94c9127849b,0ee5ba26-b101-4672-a6b2-2639b32ac5c9,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
a16265fd-b729-4a12-bb73-728d6d677166,22e95647-08a8-41a3-b73a-59dfae218262,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,ae8fc6a0-3348-411c-97c2-9e784c58f655,ByUser,NA,NA
0a18ab93-6d6d-48f5-a345-0bce1b34437c,270d8369-b3ee-4b2c-9555-3c601cc7d566,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
4afaafcd-54e4-433e-95b6-ae14cdc6fc9f,9cbac779-1c61-4977-8ef0-6b7050cb43c5,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,0ea400d6-4ac8-495f-9702-380b75f396b6,ByUser,NA,NA
2bf33b3a-56aa-4ae9-97d6-e4d281ad6ed5,9a5daeba-7f59-4a1b-b086-4c48109d18bb,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
e532541d-fd93-4fc7-a05b-925710318031,6bdc5291-3e80-43e6-ac5a-4cba4cbb0818,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
NA,d95fd64b-3972-4a82-a2bf-7f414065a4a0,ByUser,NA,NA
cac4039e-ff58-4a31-9cbd-7e9953849a97,7f2d7889-271c-463b-a49d-a7d33238267e,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,707a27dd-a73d-4b29-a87c-45be5127f0ba,ByUser,NA,NA
NA,c139e143-dee6-473b-926b-0637b165aed4,ByUser,NA,NA
34d0b8f9-0be6-4eee-863b-dfe81bf37b03,6212b246-8409-4f61-833f-87a9e3b1b3ac,ByDriver,VEHICLE_ISSUE,Vehicle issue.
7c607b93-f024-4bd7-8517-1a592654fdf2,389e6c0a-be47-4faa-8446-d03bf40c615a,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
536250b7-5e5e-458f-a5d5-7f6a55afaee3,63503052-6993-43a0-9e91-2ed075d9077d,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,e0219e39-4465-4c11-a2f5-23e81b4ae005,ByUser,NA,NA
ac0a12ac-51e1-423e-9b35-6b6f2a4542bf,e848eba3-cd24-464a-aca8-5d595e7d4328,ByDriver,NOT_REACHABLE,Customer not reachable.
c9fc9fb3-c6c1-48b2-8ddb-1d3894012632,daa7c95b-ed8a-4f03-a82a-5bf92aaf3226,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
8c1ade0b-1857-4981-bae6-88e423a6de7d,0c18c045-a64c-450a-8e8d-0ad2d45e425a,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,4d4c1f66-67f3-4f27-af5a-b922544a2cb8,ByUser,NA,NA
ac0a12ac-51e1-423e-9b35-6b6f2a4542bf,45051b6b-2ef8-4959-bafc-cfce68ad729e,ByDriver,EXCESS_LUGGAGE,Excess luggage.
594a21f9-cc78-40d3-b5b5-9ffe6a466823,b4548430-5f28-403a-a2f9-5e7373d8affb,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
404d5710-460d-453b-a630-193837c205a9,0d8bad9c-963b-423d-914d-a6bde7e6b797,ByDriver,OTHER,gg
7d8ac6ad-0b57-48ad-b49c-61aa0e81c42c,a3838f1b-eca5-486b-a1dc-cdccd4ab589b,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
ca8c7f20-4aca-424d-bb04-d803bfabea18,e8090c17-7692-4986-b944-5674d15fd411,ByDriver,OTHER,NA
NA,bf01add7-f97d-4772-878c-9a71cb5d91a8,ByUser,NA,NA
45429ed2-ee1c-40a3-af4a-f03cadfeec58,0b74d06d-3d32-4fa1-acb9-6149a50a806a,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
2d1f38fb-7833-4ed4-a334-645cfd73ba5b,9c7227aa-7efa-478a-9869-ccea33dc24a6,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
NA,8a8f58bf-71c8-4b76-b58d-79f6b5568446,ByUser,NA,NA
NA,3b1071a6-63e7-4554-bbaf-6f20d4daf250,ByUser,NA,NA
NA,23c66458-f3b9-4150-986b-d9f235db6a1a,ByUser,NA,NA
3cfe8245-83f2-44b6-abb2-b1992b5306a4,a373188d-f7f1-4ea1-b981-8cb4778a8a18,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,8a66de7e-8aec-41b6-97f4-a6e34468fc79,ByUser,NA,NA
7acd6e85-c6bc-471c-8219-8754d100cd5c,8ed3f8f2-a23f-4850-979b-dd62b971dca8,ByDriver,EXCESS_LUGGAGE,Excess luggage.
5a4d0895-0833-4c91-a4c7-a826df96737a,a35d9766-ea0d-4306-b568-7555c74b5a37,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
d70d0b12-e9b1-4bbf-84f1-7d37344db1ea,504f3a10-065c-4991-a4c9-c52f4c8cd3a0,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,5bd38cd4-56c5-4139-99bd-244e3db84be4,ByUser,NA,NA
50bb9eee-5212-42e8-bb7e-37ec4dce2c7a,1171d483-8223-47c4-88c1-6deb29856f99,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,f5951633-ad04-4dd3-8339-55658dcb2a7e,ByUser,NA,NA
89066d9d-d197-4913-8992-c3ff0a8d9bb4,53b69f04-6909-4a5b-a773-ad7a01a13750,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,394b0239-48d9-4bca-a51a-167cb205145e,ByUser,NA,NA
10987824-e9ca-47b9-84d1-0819917dc6e8,0572f182-3efc-45a8-9b9c-32b4faf705b3,ByDriver,NOT_REACHABLE,Customer not reachable.
1e7abc64-18b1-4477-904f-fecdfbf2c9da,469ecb69-4456-4819-a6d5-161d4b6db149,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,cd60ce13-930e-4eeb-9ba6-d3000b34b073,ByUser,NA,NA
8e536cf9-4b40-49e5-bbec-636608e17d8a,9b766096-707a-41d8-95b3-bd2b62a7eeca,ByDriver,EXCESS_LUGGAGE,Excess luggage.
8039df9e-c43f-49db-aa14-5de13fdda1f9,caff5f59-8eb2-4d21-b8fc-16c0e523b5ab,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,ea497448-bd95-4c7f-a788-9a0df42e8b4a,ByUser,NA,NA
21fcf56b-3b44-4bed-9d5c-31cd589906e0,b3fcf791-258d-4bc0-b072-38e6e0f415e2,ByDriver,VEHICLE_ISSUE,Vehicle issue.
d2024544-a850-459e-9d3a-b0f226c0ae65,01e91cb6-59b9-4d95-8ccf-d62d26e0112a,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,457b2376-6ba0-4137-9aa2-ef887b5e6820,ByUser,NA,NA
NA,9771bd21-41ba-4bf6-80dc-4055ecfd2507,ByUser,NA,NA
d5d160f5-3f82-42e0-812b-5213376aadea,cae63772-886b-4af9-8f03-154e09a050fd,ByDriver,NOT_REACHABLE,Customer not reachable.
a8d8e1c0-e6c3-407b-8eaf-e3f92b825f61,861e86f0-3854-400c-abe7-42447f745f80,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
33ee3c7a-f1b6-4663-9ef8-c61ad8572cae,1032f551-2613-4337-9593-de33b2910c7f,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,126e8abf-a0ae-4512-bf8a-e2aace60aef2,ByUser,NA,NA
0b4a46a7-fc06-43d0-9fe2-72fe88352ad7,b4ed19f3-da48-4576-92c4-17e6f5852bd0,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,de5a4e06-973c-4594-a0a1-a1b9c3d60eba,ByUser,NA,NA
07158e4b-c895-461f-95f7-cbb596dea2b7,543331f9-3317-4fcc-b18b-d9cc5dea781c,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,68191fd2-e12c-4faa-8327-4800f8a03512,ByUser,NA,NA
NA,266a0800-307f-4396-b488-38108a4b07c2,ByUser,NA,NA
2eb0f611-d6a0-4c7f-8782-90d01fb33d3f,093eff8b-d162-42c8-b8e1-67d13b07c0f5,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,54ca1144-8143-4a7a-97ac-b2a441213af4,ByUser,NA,NA
NA,88a39851-660e-4fd1-bf9f-5522902fdcac,ByUser,NA,NA
NA,97fa162d-17bc-4edb-bb13-ef2a6df41022,ByUser,NA,NA
bf7989c8-4509-49dc-8dfa-f1b7dc84dadd,fbfca257-ed36-47fe-89b9-82a09b9fe71e,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
594a21f9-cc78-40d3-b5b5-9ffe6a466823,d6413c98-94ae-4981-a933-710c62362e98,ByDriver,VEHICLE_ISSUE,Vehicle issue.
d7e83a50-19ee-4628-bf95-64013d88acda,b1e61d94-e698-4154-9d4e-f721597ce64d,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
1e4a07fb-3860-4b01-8878-66599bced962,b5ee342b-3754-42fe-9406-4f2221c2525c,ByDriver,VEHICLE_ISSUE,Vehicle issue.
ad1704c8-597f-47ea-981c-33d3908a836d,5038a365-ebd4-4ac3-a939-9569689d44c4,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
e9150101-4661-4c26-8e81-8bb8141eb3bc,fc2bf750-902d-4964-aa48-ab39a992a004,ByDriver,OTHER,NA
0636f8b4-761c-46df-8257-cf15f5cc7d85,1ad5adcc-c8a1-4cb1-9283-43850a0d9684,ByDriver,VEHICLE_ISSUE,Vehicle issue.
47f589d4-f5a0-418c-8bdf-177f542afadc,aec2693e-7720-402a-8fff-3c52cf3801ed,ByDriver,NOT_REACHABLE,Customer not reachable.
52301173-d314-4836-a00e-7cdfed8378d1,2accb4a1-adcb-4952-bc7c-52ac120f89f9,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
e38b10b7-4ca6-4790-9dac-52f236c7fdd0,17156e60-3ce6-4efe-bfc5-96e21c24bdf8,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
ba995bbd-c6c6-435d-bba5-c8bc03cf2118,36768d5a-7f5b-4cc0-9ff2-ae04fea6bf4a,ByDriver,OTHER,NA
NA,34c3561b-9e61-45d7-8f67-fb4dca949806,ByUser,NA,NA
NA,b3278c0c-528e-4025-85f5-f0ce2af91631,ByUser,NA,NA
634e11e4-8aeb-462c-ba8c-7769956d4b9d,d33dc837-4a8f-47c8-9b6f-2accc3c59113,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
f5334181-1fee-4bc8-8e0d-8d541c6dec65,d197501e-128c-4dac-a3a2-02a00d322f03,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
b405340d-ca98-44d8-87ab-df27e2d002ed,9cb62709-17e6-47f8-b227-881a72266508,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,9f50c3b7-4bcd-4586-9112-b7cb67760bd7,ByUser,NA,NA
NA,4312b84c-c73f-47c4-a5c2-fca93dd08d92,ByUser,NA,NA
2fa9b833-3d4b-4b9c-8b81-2dd296243afc,027d453c-1baf-4b57-b501-92360f1c5250,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,771c152a-ed7f-44a0-9554-df4214115c30,ByUser,NA,NA
36287dee-d16c-41f7-9c43-52ded4bca4d9,b715387f-6948-412d-b849-1f831e258a7a,ByDriver,NOT_REACHABLE,Customer not reachable.
51db23ff-77b3-4e65-afe7-be23ff39c003,785ec76e-d60a-4670-be32-8182ebfea30a,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
e6d1fba1-2925-47f6-9cd4-820249b64a4a,8defd5b1-c43a-4ae8-b420-47e8070faa8a,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
546380de-b0d3-4f4d-b0a0-afaba153082a,a91d8259-149c-435a-b993-f4b836afd188,ByDriver,VEHICLE_ISSUE,Vehicle issue.
226e49f8-8b67-48d7-85a3-208d558001e0,fb46f4d3-27de-4c0f-b240-7be33b5f6bd0,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
ad1704c8-597f-47ea-981c-33d3908a836d,0fd21cdf-63be-4dc3-a85b-9e0f2b533538,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
NA,962d63bf-7123-46ef-b4c2-e7779c84a37c,ByUser,NA,NA
40ce4071-e1a0-4ea9-a67d-928e5d68b7a7,04f61d83-e91e-41b8-bd55-b927e8d37ddc,ByDriver,VEHICLE_ISSUE,Vehicle issue.
90afb146-de5a-437d-872f-e8e82c2c31d2,e5651dfa-5821-4ae1-93e9-303ad8f4b995,ByDriver,NOT_REACHABLE,Customer not reachable.
eb195283-33ba-48f2-8703-e5844c63412b,2fa7011e-cf3c-4946-8687-3a12a96aaf3d,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,8e1fed5f-89fb-4ae5-8f66-aae542ee1adf,ByUser,NA,NA
